stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url,location_type,parent_station,wheelchair_boarding,platform_code
"de:08126:10129:0:2","","Waldbach Kirche","49.1634142","9.4074451","","","","0",""
"de:08126:10130:0:1","","Waldbach Alte Schule","49.1631969","9.4048579","","","","0",""
"de:08126:10130:0:2","","Waldbach Alte Schule","49.1631969","9.4048579","","","","0",""
"de:08126:10131:0:1","","Schwabbach Kindergarten","49.1850028","9.4031691","","","","0",""
"de:08126:10131:0:2","","Schwabbach Kindergarten","49.1850028","9.4031691","","","","0",""
"de:08126:10133:0:1","","Schwabbach Schwabenstraße","49.1812213","9.4080559","","","","0",""
"de:08126:10133:0:2","","Schwabbach Schwabenstraße","49.1812213","9.4080559","","","","0",""
"de:08126:10135","","Waldbach Eschenauer Straße","49.1590848","9.4076696","","","","0",""
"de:08126:10135:0:1","","Waldbach Eschenauer Straße","49.1590848","9.4076696","","","","0",""
"de:08126:10149:0:1","","Pfedelbach Kelterstraße","49.1783322","9.509332","","","","0",""
"de:08126:10149:0:2","","Pfedelbach Kelterstraße","49.1783322","9.509332","","","","0",""
"de:08126:10150:0:1","","Pfedelbach Ri-Strauß-Str/Kiga","49.1806106","9.5152788","","","","0",""
"de:08126:10150:0:2","","Pfedelbach Ri-Strauß-Str/Kiga","49.1806106","9.5152788","","","","0",""
"de:08126:10151:0:1","","Pfedelbach Weststraße","49.1809747","9.5030258","","","","0",""
"de:08126:10151:0:2","","Pfedelbach Weststraße","49.1809747","9.5030258","","","","0",""
"de:08126:10152:0:1","","Pfedelbach O.-Rettenmaier-Str.","49.1801409","9.5096374","","","","0",""
"de:08126:10152:0:2","","Pfedelbach O.-Rettenmaier-Str.","49.1801409","9.5096374","","","","0",""
"de:08126:10153:0:1","","Pfedelbach Huber","49.1735813","9.502918","","","","0",""
"de:08126:10153:0:2","","Pfedelbach Huber","49.1735813","9.502918","","","","0",""
"de:08126:10154","","Pfedelbach Katholische Kirche","49.1770814","9.5029719","","","","0",""
"de:08126:10154:0:2","","Pfedelbach Katholische Kirche","49.1770814","9.5029719","","","","0",""
"de:08126:10155:0:1","","Pfedelbach Schloß","49.1764707","9.5041667","","","","0",""
"de:08126:10155:0:2","","Pfedelbach Schloß","49.1764707","9.5041667","","","","0",""
"de:08126:10156:0:1","","Pfedelbach Pestalozzistraße","49.1785025","9.502415","","","","0",""
"de:08126:10156:0:2","","Pfedelbach Pestalozzistraße","49.1785025","9.502415","","","","0",""
"de:08126:10157:0:1","","Pfedelbach Orffstraße","49.1812507","9.5181085","","","","0",""
"de:08126:10157:0:2","","Pfedelbach Orffstraße","49.1812507","9.5181085","","","","0",""
"de:08126:10158:0:1","","Pfedelbach Erich-Fritz-Halle","49.1798062","9.5065023","","","","0",""
"de:08126:10158:0:2","","Pfedelbach Erich-Fritz-Halle","49.1798062","9.5065023","","","","0",""
"de:08126:10159:0:1","","Espig Abzweig","49.1493672","9.5164017","","","","0",""
"de:08126:10159:0:2","","Espig Abzweig","49.1493378","9.5162939","","","","0",""
"de:08126:10160:0:1","","Heuberg Bergstr./Kiga","49.1608354","9.4978336","","","","0",""
"de:08126:10160:0:2","","Heuberg Bergstr./Kiga","49.1608354","9.4978336","","","","0",""
"de:08126:10161:0:1","","Heuberg Ort","49.1606944","9.4996571","","","","0",""
"de:08126:10161:0:2","","Heuberg Ort","49.1606122","9.4996302","","","","0",""
"de:08126:10163:0:1","","Baierbach","49.1710558","9.5283314","","","","0",""
"de:08126:10163:0:2","","Baierbach","49.1710382","9.5283403","","","","0",""
"de:08126:10164:0:1","","Heuholz","49.1539149","9.5446987","","","","0",""
"de:08126:10164:0:2","","Heuholz","49.1539149","9.5446987","","","","0",""
"de:08126:10165:0:1","","Harsberg Abzweig","49.1569699","9.5413569","","","","0",""
"de:08126:10165:0:2","","Harsberg Abzweig","49.1569699","9.5413569","","","","0",""
"de:08126:10166:0:1","","Oberhöfen","49.1611644","9.5390033","","","","0",""
"de:08126:10166:0:2","","Oberhöfen","49.1611644","9.5390033","","","","0",""
"de:08126:10167:0:1","","Unterhöfen","49.1648886","9.5354191","","","","0",""
"de:08126:10167:0:2","","Unterhöfen","49.1648886","9.5354191","","","","0",""
"de:08126:10168:0:2","","Renzen","49.1492379","9.5552","","","","0",""
"de:08126:10168:0:Bus","","Renzen","49.1492438","9.5554425","","","","0",""
"de:08126:10169","","Renzen Sägewerk","49.1483507","9.557823","","","","0",""
"de:08126:10169:0:Bus","","Renzen Sägewerk","49.1483507","9.557823","","","","0",""
"de:08126:10171:0:1","","Oberohrn Mitte","49.1788607","9.5301639","","","","0",""
"de:08126:10171:0:2","","Oberohrn Mitte","49.1788607","9.5301639","","","","0",""
"de:08126:10173","","Untersteinbach Ortsrand","49.1464175","9.5640035","","","","0",""
"de:08126:10174:0:1","","Untersteinbach Bühl","49.1378317","9.5710552","","","","0",""
"de:08126:10174:0:2","","Untersteinbach Bühl","49.1378317","9.5710552","","","","0",""
"de:08126:10175:0:1","","Untersteinbach Holdergasse","49.143779","9.5672733","","","","0",""
"de:08126:10175:0:2","","Untersteinbach Holdergasse","49.143779","9.5672733","","","","0",""
"de:08126:10176:0:1","","Untersteinbach Schule","49.1418633","9.5693844","","","","0",""
"de:08126:10176:0:2","","Untersteinbach Schule","49.1418633","9.5693844","","","","0",""
"de:08126:10177:0:1","","Schuppach","49.1151936","9.6017237","","","","0",""
"de:08126:10178:0:1","","Kohlhof","49.1197797","9.5847186","","","","0",""
"de:08126:10178:0:2","","Kohlhof","49.1197797","9.5847186","","","","0",""
"de:08126:10179:0:1","","Ohnholz","49.1224429","9.5806942","","","","0",""
"de:08126:10179:0:2","","Ohnholz","49.1224429","9.5806942","","","","0",""
"de:08126:10180:0:1","","Windischenbach Ort","49.1797768","9.4843858","","","","0",""
"de:08126:10180:0:2","","Windischenbach Ort","49.1797768","9.4843858","","","","0",""
"de:08126:10181:0:1","","Stöckig","49.1699458","9.4710817","","","","0",""
"de:08126:10182:0:1","","Windischenbach Bachstraße","49.1808631","9.4865238","","","","0",""
"de:08126:10182:0:2","","Windischenbach Bachstraße","49.1808631","9.4865238","","","","0",""
"de:08126:10183:0:1","","Floßholz Abzweig","49.125835","9.5776668","","","","0",""
"de:08126:10183:0:2","","Floßholz Abzweig","49.125835","9.5776668","","","","0",""
"de:08126:10184:0:1","","Windischenbach Häldenstraße","49.1796887","9.4892996","","","","0",""
"de:08126:10184:0:2","","Windischenbach Häldenstraße","49.1796887","9.4892996","","","","0",""
"de:08126:10186:0:1","","Windischenbach Schlaghälde","49.1808866","9.484278","","","","0",""
"de:08126:10186:0:2","","Windischenbach Schlaghälde","49.1808866","9.484278","","","","0",""
"de:08126:10191:0:1","","Unterheimbach Friedhof","49.1379434","9.4674705","","","","0",""
"de:08126:10191:0:2","","Unterheimbach Friedhof","49.1379434","9.4674705","","","","0",""
"de:08126:10192:0:1","","Unterheimbach Post","49.1405821","9.4644701","","","","0",""
"de:08126:10192:0:2","","Unterheimbach Post","49.1405821","9.4644701","","","","0",""
"de:08126:10193:0:1","","Unterheimbach Siedlung","49.137197","9.47039","","","","0",""
"de:08126:10193:0:2","","Unterheimbach Siedlung","49.137197","9.47039","","","","0",""
"de:08126:10194:0:1","","Unterheimbach Vogelsang","49.1356924","9.4683329","","","","0",""
"de:08126:10194:0:2","","Unterheimbach Vogelsang","49.1356924","9.4683329","","","","0",""
"de:08126:10195:0:1","","Unterheimbach Schule","49.1372499","9.4642186","","","","0",""
"de:08126:10196:0:1","","Pfedelbach Schulzentrum","49.1801937","9.5029989","","","","0",""
"de:08126:10196:0:2","","Pfedelbach Schulzentrum","49.1801937","9.5029989","","","","0",""
"de:08126:10202","","Schießhof Abzweig","49.2657236","9.4926413","","","","0",""
"de:08126:10202:0:1","","Schießhof Abzweig","49.2657236","9.4926413","","","","0",""
"de:08126:10203:0:1","","Öhringen Huberinusplatz","49.2114471","9.4855266","","","","0",""
"de:08126:10203:0:69","","Öhringen Huberinusplatz","49.2114412","9.4855266","","","","0",""
"de:08126:10204:0:1","","Öhringen Lindenallee","49.2129728","9.4852751","","","","0",""
"de:08126:10204:0:2","","Öhringen Lindenallee","49.2129728","9.4852751","","","","0",""
"de:08126:10205:0:1","","Öhringen Huflattichweg","49.2138354","9.4878084","","","","0",""
"de:08126:10205:0:8","","Öhringen Huflattichweg","49.2138354","9.4878084","","","","0",""
"de:08126:10206:0:1","","Öhringen Am Römerwall","49.2002782","9.514111","","","","0",""
"de:08126:10206:0:2","","Öhringen Am Römerwall","49.2002782","9.514111","","","","0",""
"de:08126:10207:0:nOehr","","Baumerlenbach Bolzplatz","49.2354079","9.4413834","","","","0",""
"de:08126:10207:0:vOehr","","Baumerlenbach Bolzplatz","49.2356132","9.4415271","","","","0",""
"de:08126:10208:0:1","","Öhringen Wollreffen Ost","49.2064704","9.514111","","","","0",""
"de:08126:10209:0:1","","Öhringen Otto-Röhm-Str","49.2037236","9.5099159","","","","0",""
"de:08126:10210:0:1","","Verrenberg Grundschule","49.1876684","9.4680274","","","","0",""
"de:08126:10212:0:1","","Baumerlenbach Lindich","49.2254178","9.4519746","","","","0",""
"de:08126:10212:0:2","","Baumerlenbach Lindich","49.2256407","9.4520285","","","","0",""
"de:08126:10213:0:nOehr","","Baumerlenbach Mitte","49.2378596","9.4391376","","","","0",""
"de:08126:10213:0:vOehr","","Baumerlenbach Mitte","49.2376719","9.4385717","","","","0",""
"de:08126:10216:0:1","","Verrenberg Golberg","49.1864471","9.469887","","","","0",""
"de:08126:10217:0:1","","Verrenberg Ort","49.188778","9.4642186","","","","0",""
"de:08126:10217:0:2","","Verrenberg Ort","49.1890246","9.4644162","","","","0",""
"de:08126:10218:0:1","","Öhringen Wohnmobilpark","49.1869462","9.473058","","","","0",""
"de:08126:10218:0:2","","Öhringen Wohnmobilpark","49.1915726","9.4798223","","","","0",""
"de:08126:10219:0:nOehr","","Öhringen Austraße","49.2057309","9.4914645","","","","0",""
"de:08126:10219:0:vOehr","","Öhringen Austraße","49.2056839","9.4913387","","","","0",""
"de:08126:10220:1","","Öhringen Hbf","49.2027141","9.5038972","","0","de:08126:10220_Parent","0",""
"de:08126:10220:1:1","","Öhringen Hauptbahnhof","49.2030545","9.5030977","","0","de:08126:10220_Parent","0",""
"de:08126:10220:1:2","","Öhringen Hauptbahnhof","49.2030017","9.5030348","","0","de:08126:10220_Parent","0",""
"de:08126:10220:1:3","","Öhringen Hbf","49.2029606","9.502945","","0","de:08126:10220_Parent","0",""
"de:08126:10220:1:4","","Öhringen Hauptbahnhof Bstg 4","49.2028549","9.5029899","","0","de:08126:10220_Parent","0","4"
"de:08126:10220:1:5","","Öhringen Hauptbahnhof","49.2029078","9.5027024","","0","de:08126:10220_Parent","0",""
"de:08126:10220:1:6","","Öhringen Hauptbahnhof","49.2028549","9.5026755","","0","de:08126:10220_Parent","0",""
"de:08126:10220:1:7","","Öhringen Hauptbahnhof","49.2027845","9.5029989","","0","de:08126:10220_Parent","0",""
"de:08126:10220:2:1","","Öhringen Hbf Gleis 1","49.2033421","9.5020466","","0","de:08126:10220_Parent","0","1"
"de:08126:10220:3:2","","Öhringen Hbf Gleis 2","49.2032834","9.5025587","","0","de:08126:10220_Parent","0","2"
"de:08126:10220:3:3","","Öhringen Hbf Gleis 3","49.2033362","9.5028461","","0","de:08126:10220_Parent","0","3"
"de:08126:10220_Parent","","Öhringen Hbf","49.2032423","9.5022802","","1","","",""
"de:08126:10222:0:1","","Öhringen Im Brenntenstock/EKZ","49.204516","9.4873772","","","","0",""
"de:08126:10222:0:2","","Öhringen Im Brenntenstock/EKZ","49.2039584","9.4887516","","","","0",""
"de:08126:10223:0:1","","Öhringen Rettungswache","49.2065819","9.4967466","","","","0",""
"de:08126:10223:0:2","","Öhringen Rettungswache","49.2065819","9.4967466","","","","0",""
"de:08126:10225:0:1","","Öhringen Chr.-Schöck-Str.","49.2079141","9.5121796","","","","0",""
"de:08126:10226:0:nMAHL","","Öhringen TÜV","49.1955293","9.4911142","","","","0",""
"de:08126:10226:0:nVerr","","Öhringen TÜV","49.1956291","9.4910064","","","","0",""
"de:08126:10227:0:1","","Öhringen EKZ","49.2045805","9.4895511","","","","0",""
"de:08126:10227:0:2","","Öhringen EKZ","49.2045805","9.4895511","","","","0",""
"de:08126:10228:0:1","","Öhringen MAHLE","49.1963864","9.4945008","","","","0",""
"de:08126:10228:0:2","","Öhringen MAHLE","49.1963864","9.4945008","","","","0",""
"de:08126:10229:0:1","","Öhringen Friedhof","49.1947779","9.4999985","","","","0",""
"de:08126:10229:0:2","","Öhringen Friedhof","49.1947779","9.4999985","","","","0",""
"de:08126:10230:0:1","","Öhringen Geschw Scholl Straße","49.2040582","9.5112813","","","","0",""
"de:08126:10230:0:2","","Öhringen Geschw Scholl Straße","49.2040582","9.5112813","","","","0",""
"de:08126:10231:0:1","","Öhringen Hallenbad","49.1983881","9.5114161","","","","0",""
"de:08126:10231:0:2","","Öhringen Hallenbad","49.1984174","9.5114251","","","","0",""
"de:08126:10232:0:1","","Öhringen Heilbronner Straße","49.2016106","9.497079","","","","0",""
"de:08126:10232:0:2","","Öhringen Heilbronner Straße","49.2016106","9.497079","","","","0",""
"de:08126:10233:0:1","","Öhringen Hofgarten","49.198664","9.5054153","","","","0",""
"de:08126:10233:0:2","","Öhringen Hofgarten","49.198664","9.5054153","","","","0",""
"de:08126:10234:0:1","","Öhringen Kastellstraße","49.2040229","9.4983007","","","","0",""
"de:08126:10234:0:2","","Öhringen Kastellstraße","49.2040582","9.498642","","","","0",""
"de:08126:10235:0:1","","Öhringen Meisterhausstraße","49.2068049","9.5026126","","","","0",""
"de:08126:10236:0:1","","Öhringen Merzbacher Str.","49.205279","9.5105537","","","","0",""
"de:08126:10239:0:1","","Öhringen Panoramastraße","49.1950538","9.5108052","","","","0",""
"de:08126:10242:0:1","","Öhringen Pfedelbacher Straße","49.1970556","9.5003309","","","","0",""
"de:08126:10242:0:2","","Öhringen Pfedelbacher Straße","49.1970556","9.5003309","","","","0",""
"de:08126:10243:0:1","","Öhringen Platanenallee","49.1912497","9.5061969","","","","0",""
"de:08126:10244:0:1","","Öhringen Rose","49.2010823","9.5089457","","","","0",""
"de:08126:10244:0:2","","Öhringen Rose","49.2010823","9.5089457","","","","0",""
"de:08126:10245:0:1","","Öhringen Roter Platz","49.2085832","9.5176145","","","","0",""
"de:08126:10246:0:1","","Öhringen Schwalbenstraße","49.1936684","9.5117754","","","","0",""
"de:08126:10247:0:1","","Öhringen Siedlungsweg","49.1926645","9.5006632","","","","0",""
"de:08126:10248:0:nHbf","","Öhringen Kultura","49.2003075","9.4969442","","","","0",""
"de:08126:10248:0:nSued","","Öhringen Kultura","49.2003075","9.4969442","","","","0",""
"de:08126:10249:0:1","","Öhringen Starenweg","49.194414","9.5141919","","","","0",""
"de:08126:10250:0:1","","Öhringen Wollreffen West","49.2064058","9.5139044","","","","0",""
"de:08126:10251:0:1","","Öhringen Hohenlohestraße","49.2038351","9.5043643","","","","0",""
"de:08126:10251:0:2","","Öhringen Hohenlohestraße","49.2038351","9.5043643","","","","0",""
"de:08126:10252:0:1","","Cappel Eckartsweiler Straße","49.200196","9.5287536","","","","0",""
"de:08126:10252:0:2","","Cappel Eckartsweiler Straße","49.200196","9.5287536","","","","0",""
"de:08126:10253:0:1","","Cappel Landesstraße","49.1979185","9.5301909","","","","0",""
"de:08126:10253:0:2","","Cappel Landesstraße","49.1979185","9.5301909","","","","0",""
"de:08126:10256:0:1","","Tannhof","49.1911088","9.5285829","","","","0",""
"de:08126:10256:0:2","","Tannhof","49.1911088","9.5285829","","","","0",""
"de:08126:10258:0:1","","Ohrnberg Post","49.2499699","9.4561697","","","","0",""
"de:08126:10259:0:1","","Ohrnberg Siedlung","49.2526966","9.4552265","","","","0",""
"de:08126:10260:0:1","","Möglingen Mitte","49.2462521","9.4334693","","","","0",""
"de:08126:10260:0:2","","Möglingen Mitte","49.2462521","9.4334693","","","","0",""
"de:08126:10261:0:2","","Möglingen Mühle","49.2439709","9.4321398","","","","0",""
"de:08126:10262","","Büttelbronn","49.2166931","9.4926143","","","","0",""
"de:08126:10262:0:1","","Büttelbronn","49.2166931","9.4926143","","","","0",""
"de:08126:10263","","Öhringen Ginsterweg","49.2125268","9.4892187","","","","0",""
"de:08126:10263:0:1","","Öhringen Ginsterweg","49.2125268","9.4892187","","","","0",""
"de:08126:10264:0:1","","Öhringen Salbeiweg","49.2108602","9.4903057","","","","0",""
"de:08126:10264:0:2","","Öhringen Salbeiweg","49.2108602","9.4903057","","","","0",""
"de:08126:10265:0:1","","Öhringen Großenhainer Ring","49.2091935","9.4904763","","","","0",""
"de:08126:10265:0:2","","Öhringen Großenhainer Ring","49.2091935","9.4904763","","","","0",""
"de:08126:10266:0:1","","Möhrig","49.2100269","9.4830832","","","","0",""
"de:08126:10266:0:2","","Möhrig","49.2100269","9.4830832","","","","0",""
"de:08126:10267:0:1","","Unterohrn Hohe Steige","49.211852","9.4780347","","","","0",""
"de:08126:10267:0:2","","Unterohrn Hohe Steige","49.2117992","9.4778999","","","","0",""
"de:08126:10268:0:1","","Unterohrn, Landesstraße","49.2107487","9.4756092","","","","0",""
"de:08126:10268:0:2","","Unterohrn, Landesstraße","49.2107487","9.4756092","","","","0",""
"de:08126:10269:0:nOehr","","Schwöllbronn","49.2090292","9.4548042","","","","0",""
"de:08126:10269:0:vOehr","","Schwöllbronn","49.2090292","9.4548042","","","","0",""
"de:08126:10270","","Obermaßholderbach","49.2284977","9.5138325","","","","0",""
"de:08126:10270:0:1","","Obermaßholderbach","49.2284977","9.5138325","","","","0",""
"de:08126:10271","","Untermaßholderbach","49.2161944","9.5133654","","","","0",""
"de:08126:10271:0:1","","Untermaßholderbach","49.2161944","9.5133654","","","","0",""
"de:08126:10272","","Platzfeld","49.2346688","9.5329128","","","","0",""
"de:08126:10272:0:1","","Platzfeld","49.2346688","9.5329128","","","","0",""
"de:08126:10273:0:2","","Öhringen Platzhof","49.2271367","9.5358862","","","","0",""
"de:08126:10274:0:1","","Michelbach Mitte","49.1774983","9.5562779","","","","0",""
"de:08126:10274:0:2","","Michelbach Mitte","49.1774983","9.5562779","","","","0",""
"de:08126:10275:0:1","","Michelbach Siedlung","49.1790545","9.5488848","","","","0",""
"de:08126:10275:0:2","","Michelbach Siedlung","49.1790545","9.5488848","","","","0",""
"de:08126:10276:0:1","","Weinsbach","49.2139998","9.5428032","","","","0",""
"de:08126:10276:0:2","","Weinsbach","49.2139998","9.5428032","","","","0",""
"de:08126:10278:0:1","","Eckartsweiler","49.2051381","9.5387788","","","","0",""
"de:08126:10278:0:2","","Eckartsweiler","49.2051381","9.5387788","","","","0",""
"de:08126:10279:0:1","","Untersöllbach Landesstraße","49.1942496","9.5450849","","","","0",""
"de:08126:10279:0:2","","Untersöllbach Landesstraße","49.1942496","9.5450849","","","","0",""
"de:08126:10280:0:1","","Untersöllbach Ort","49.1927526","9.5458036","","","","0",""
"de:08126:10280:0:2","","Untersöllbach Ort","49.1927526","9.5458036","","","","0",""
"de:08126:10282","","Öhringen Weidenhof Abzweig","49.2135831","9.5257801","","","","0",""
"de:08126:10282:0:1","","Öhringen Weidenhof Abzweig","49.2135831","9.5257801","","","","0",""
"de:08126:10284:0:1","","Ohrnberg Kindergarten","49.2519988","9.4566099","","","","0",""
"de:08126:10285:0:1","","Michelbach Schule","49.177193","9.5597814","","","","0",""
"de:08126:10286:0:1","","Öhringen Verrenberger Weg","49.1942496","9.4849427","","","","0",""
"de:08126:10286:0:2","","Öhringen Verrenberger Weg","49.1942085","9.484808","","","","0",""
"de:08126:10287:0:1","","Öhringen Eponastraße","49.2062532","9.5277564","","","","0",""
"de:08126:10288:0:1","","Öhringen Mark-Aurel-Allee","49.2039056","9.5249986","","","","0",""
"de:08126:10288:0:2","","Öhringen Mark-Aurel-Allee","49.2038351","9.5250435","","","","0",""
"de:08126:10289:0:1","","Öhringen Westallee","49.2069692","9.4796067","","","","0",""
"de:08126:10289:0:2","","Öhringen Westallee","49.2071571","9.4800918","","","","0",""
"de:08126:10291:0:1","","Zweiflingen Kirche","49.2544732","9.5141649","","","","0",""
"de:08126:10291:0:2","","Zweiflingen Kirche","49.2544732","9.5141649","","","","0",""
"de:08126:10292:0:1","","Zweiflingen Schule","49.2550185","9.5192853","","","","0",""
"de:08126:10293:0:1","","Friedrichsruhe Schönau","49.2419182","9.5274959","","","","0",""
"de:08126:10295","","Pfahlbach","49.2520281","9.4979144","","","","0",""
"de:08126:10295:0:1","","Pfahlbach","49.2520281","9.4979144","","","","0",""
"de:08126:10296:0:1","","Eichach","49.2695278","9.4734443","","","","0",""
"de:08126:10297","","Westernbach Oberweiler","49.2333079","9.496531","","","","0",""
"de:08126:10297:0:1","","Westernbach Oberweiler","49.2333079","9.496531","","","","0",""
"de:08126:10298","","Westernbach Unterweiler","49.2277234","9.49972","","","","0",""
"de:08126:10298:0:1","","Westernbach Unterweiler","49.2277234","9.49972","","","","0",""
"de:08126:10301:0:1","","Forchtenberg Brücke","49.28991","9.5621889","","","","0",""
"de:08126:10302:0:1","","Forchtenberg Kupferbrücke","49.2865292","9.5626111","","","","0",""
"de:08126:10302:0:2","","Forchtenberg Kupferbrücke","49.2865292","9.5626111","","","","0",""
"de:08126:10303:0:1","","Neuwülfingen","49.2929742","9.5585866","","","","0",""
"de:08126:10303:0:2","","Neuwülfingen","49.2929918","9.5585956","","","","0",""
"de:08126:10304:0:1","","Ernsbach Mitte","49.2907244","9.5136978","","","","0",""
"de:08126:10304:0:2","","Ernsbach Mitte","49.2907244","9.5136978","","","","0",""
"de:08126:10305:0:1","","Ernsbach Schule","49.2904139","9.5103022","","","","0",""
"de:08126:10305:0:2","","Ernsbach Schule","49.2904139","9.5103022","","","","0",""
"de:08126:10306:0:1","","Ernsbach Waldbergsiedlung","49.2904432","9.5174707","","","","0",""
"de:08126:10306:0:2","","Ernsbach Waldbergsiedlung","49.2904432","9.5174707","","","","0",""
"de:08126:10307:0:1","","Sindringen Am Kaibach","49.2788585","9.4802266","","","","0",""
"de:08126:10307:0:2","","Sindringen Am Kaibach","49.2788585","9.4802266","","","","0",""
"de:08126:10308:0:1","","Sindringen Post","49.2799192","9.4774957","","","","0",""
"de:08126:10308:0:2","","Sindringen Post","49.2799192","9.4774957","","","","0",""
"de:08126:10309:0:1","","Muthof Abzweig","49.3198585","9.5483099","","","","0",""
"de:08126:10309:0:2","","Muthof Abzweig","49.3196711","9.5490824","","","","0",""
"de:08126:10310:0:1","","Schleierhof","49.3145296","9.5689711","","","","0",""
"de:08126:10311:0:1","","Muthof Tiroler Seen","49.3163333","9.5583351","","","","0",""
"de:08126:10311:0:2","","Muthof Tiroler Seen","49.3148107","9.560536","","","","0",""
"de:08126:10312:0:1","","Muthof Ort","49.3050007","9.5461899","","","","0",""
"de:08126:10313:0:1","","Wohlmuthausen (Württ) Orbachshof Abzweig","49.2581376","9.5777477","","","","0",""
"de:08126:10313:0:2","","Wohlmuthausen (Württ) Orbachshof Abzweig","49.2581376","9.5777477","","","","0",""
"de:08126:10315:0:1","","Wohlmuthausen Müller & Megerle","49.2605648","9.5774782","","","","0",""
"de:08126:10315:0:2","","Wohlmuthausen Müller & Megerle","49.260811","9.5774872","","","","0",""
"de:08126:10317:0:1","","Metzdorf","49.2450617","9.5607695","","","","0",""
"de:08126:10317:0:2","","Metzdorf","49.2451027","9.5606617","","","","0",""
"de:08126:10317:0:3","","Metzdorf","49.2452141","9.5608683","","","","0",""
"de:08126:10318:0:1","","Metzdorf Abzweig Hohensall","49.2470848","9.5630512","","","","0",""
"de:08126:10318:0:2","","Metzdorf Abzweig Hohensall","49.2470848","9.5630512","","","","0",""
"de:08126:10319:0:1","","Büschelhof","49.2988912","9.5758612","","","","0",""
"de:08126:10320:0:1","","Forchtenberg Rauhbuschhof","49.2771648","9.5554964","","","","0",""
"de:08126:10320:0:2","","Forchtenberg Rauhbuschhof","49.2771648","9.5554964","","","","0",""
"de:08126:10321:0:1","","Schwarzenweiler","49.2704422","9.5668331","","","","0",""
"de:08126:10321:0:2","","Schwarzenweiler","49.2704422","9.5668331","","","","0",""
"de:08126:10322:0:1","","Schwarzenweiler Karle","49.2724175","9.5653869","","","","0",""
"de:08126:10322:0:2","","Schwarzenweiler Karle","49.2724175","9.5653869","","","","0",""
"de:08126:10323:0:1","","Sindringen Mühle","49.2809741","9.4763638","","","","0",""
"de:08126:10323:0:2","","Sindringen Mühle","49.2809741","9.4763638","","","","0",""
"de:08126:10324:0:1","","Sindringen Aussiedler","49.2990962","9.4817717","","","","0",""
"de:08126:10325:0:1","","Ernsbach Aussiedler","49.2981003","9.5027384","","","","0",""
"de:08126:10327:0:1","","Forchtenberg Waldfeld Ahornstr","49.2805814","9.5517504","","","","0",""
"de:08126:10328:0:1","","Forchtenberg Im Waldfeld","49.2830895","9.5560444","","","","0",""
"de:08126:10401:0:1","","Winzenhofen","49.356442","9.573831","","","","0",""
"de:08126:10401:0:2","","Winzenhofen","49.356442","9.573831","","","","0",""
"de:08126:10402:0:1","","Westernhausen Bahnhof","49.3436906","9.5589549","","","","0",""
"de:08126:10403:0:1","","Westernhausen Brücke","49.3451362","9.5554425","","","","0",""
"de:08126:10403:0:2","","Westernhausen Brücke","49.3449899","9.555739","","","","0",""
"de:08126:10404:0:1","","Westernhausen Ochsen","49.3424147","9.5621978","","","","0",""
"de:08126:10404:0:2","","Westernhausen Ochsen","49.3427717","9.5613355","","","","0",""
"de:08126:10405:0:1","","Bieringen  Bahnhof","49.3419874","9.5241003","","","","0",""
"de:08126:10405:0:2","","Bieringen  Bahnhof","49.3420869","9.5240913","","","","0",""
"de:08126:10407:0:1","","Bieringen Max-Eyth-Schule","49.3412207","9.5199411","","","","0",""
"de:08126:10408:0:1","","Bieringen Sonne","49.344428","9.5284841","","","","0",""
"de:08126:10408:0:2","","Bieringen Sonne","49.3443812","9.528529","","","","0",""
"de:08126:10409:0:1","","Bieringen Ziegelhütte","49.3507543","9.5289512","","","","0",""
"de:08126:10409:0:2","","Bieringen Ziegelhütte","49.3505612","9.5289781","","","","0",""
"de:08126:10410:0:1","","Kloster Schöntal","49.3300226","9.5056758","","","","0",""
"de:08126:10410:0:2","","Kloster Schöntal","49.3300051","9.5057028","","","","0",""
"de:08126:10411:0:1","","Berlichingen Brücke","49.3293962","9.4839186","","","","0",""
"de:08126:10411:0:2","","Berlichingen Brücke","49.3298177","9.48426","","","","0",""
"de:08126:10412:0:1","","Berlichingen Mitte","49.3271949","9.4866675","","","","0",""
"de:08126:10412:0:2","","Berlichingen Mitte","49.3268495","9.4872694","","","","0",""
"de:08126:10413:0:1","","Rossach Mitte","49.3512751","9.4841073","","","","0",""
"de:08126:10413:0:2","","Rossach Mitte","49.3512751","9.4841073","","","","0",""
"de:08126:10414:0:1","","Rossach Schloß","49.346055","9.4844397","","","","0",""
"de:08126:10414:0:2","","Rossach Schloß","49.346055","9.4844487","","","","0",""
"de:08126:10415:0:1","","Berlichingen Halde Höhe","49.3229033","9.492794","","","","0",""
"de:08126:10416:0:1","","Oberkessach Rathaus","49.3658674","9.4889762","","","","0",""
"de:08126:10416:0:2","","Oberkessach Rathaus","49.3658498","9.489066","","","","0",""
"de:08126:10418:0:1","","Aschhausen Alter Weg","49.371641","9.5400813","","","","0",""
"de:08126:10418:0:2","","Aschhausen Alter Weg","49.3712082","9.5412312","","","","0",""
"de:08126:10419:0:1","","Aschhausen Brücke","49.370945","9.5434141","","","","0",""
"de:08126:10419:0:2","","Aschhausen Brücke","49.3708982","9.5433422","","","","0",""
"de:08126:10420:0:1","","Eichelshof","49.3066642","9.5262203","","","","0",""
